semana_inicio,venta_neta_total_eur,Yt_indexed,Yt_scaled,level_year,inv_paid_search,inv_social_paid,inv_video_online,inv_display,inv_email_crm,inv_radio_local,inv_exterior,inv_prensa,inv_digital_perf,inv_digital_awareness,inv_offline,inv_crm,logadstock_digital_perf,logadstock_digital_awareness,logadstock_offline,logadstock_crm,fourier_sin1,fourier_cos1,fourier_sin2,fourier_cos2,payday_flag,rebajas_flag,black_friday_flag,navidad_flag,semana_santa_flag,vacaciones_escolares_flag,incidencia_ecommerce_flag,festivo_local_intensidad,temperatura_media_c,lluvia_indice,turismo_indice,time_trend
2023-05-15,3403668.16,1.004434431848591,3.40366816,3388641.460384615,56880.48,38276.65,41684.96,19900.97,11083.01,26273.6,21776.63,22245.24,95157.13,61585.93,70295.47,11083.01,0.19790852130386408,0.26965345663522855,0.29098356013893234,0.21972914093014,0.9377970568010313,-1.0585540516456036,-1.4039023532375934,0.1704646079805074,0,0,0,0,0,0,0,0.0,1.2622194497915438,-0.5539061504910034,-0.6228792364092249,1.190798692287245
2023-05-22,3399299.26,1.003145154109687,3.39929926,3388641.460384615,57837.49,43315.71,42612.25,20691.79,15000.33,27956.49,37640.13,22296.64,101153.2,63304.04,87893.26,15000.33,0.31719950614341474,0.3826677218871673,0.5137178416947014,0.2923342465801897,0.8033648691332378,-1.1638749447610492,-1.3223126514448469,0.5014870405393331,1,0,0,0,0,0,0,0.0,1.2461747295114916,-0.36594816670311825,-0.6700672037349676,1.207453219452102
2023-05-29,3345356.29,0.9872263941492052,3.3453562900000002,3388641.460384615,49141.02,42013.64,29335.58,20475.11,9210.22,28948.71,28626.39,23495.9,91154.66,49810.69,81071.0,9210.22,0.3693907813562321,0.49669408302479506,0.46447889587575064,0.3121158595148378,0.6572178126533432,-1.252223920363748,-1.1638749447610504,0.8033648691332363,1,0,0,0,0,0,1,0.0,1.3077581411746328,-0.652979581317857,0.6799254640163332,1.2241077466169583
2023-06-05,3411465.7,1.0067355132970588,3.4114657000000004,3388641.460384615,53923.6,41651.19,38794.47,17808.64,12081.59,23231.98,33401.04,21145.03,95574.79000000001,56603.11,77778.05,12081.59,0.4533979293039696,0.6064812588543136,0.5747620477682992,0.5532385138951211,0.5014870405393335,-1.3223126514448469,-0.9377970568010321,1.058554051645603,1,0,0,0,0,0,0,0.0,1.361319192697747,-0.9487251677915193,1.7328721103211986,1.240762273781815
2023-06-12,3389047.89,1.0001199388073765,3.38904789,3388641.460384615,66992.35,48911.63,38278.43,19169.52,11199.53,26985.14,32446.02,21680.99,115903.98000000001,57447.95,81112.15000000001,11199.53,0.4494129331137716,0.5356900549098711,0.6046966716334115,0.4137815259938411,0.33844345812379045,-1.373119086479104,-0.6572178126533424,1.2522239203637486,0,0,0,0,0,0,0,0.0,1.3122412247822934,-1.0436426089625772,1.8684816946548006,1.2574168009466713
2023-06-19,3421740.84,1.0097677432098786,3.42174084,3388641.460384615,60134.14,54488.9,57707.69,32822.6,21768.86,28998.44,43637.4,34810.97,114623.04000000001,90530.29000000001,107446.81,21768.86,0.47745266446129125,0.5588548860927518,0.6009974310964743,0.46662650926016075,0.170464607980507,-1.4039023532375932,-0.3384434581237909,1.373119086479104,1,0,0,0,0,0,1,0.0857142857142857,1.4044983663925932,-1.1155010107530958,1.6554659809540497,1.2740713281115281
2023-06-26,3382083.74,0.9980647936757904,3.38208374,3388641.460384615,58033.02,54134.97,39951.82,22766.99,9943.11,26499.44,28453.88,22817.37,112167.98999999999,62718.81,77770.69,9943.11,0.6409434668486539,0.5872194056462385,0.6259358730861291,0.4581868676434174,-4.869601055442753e-16,-1.414213562373095,8.107396792115883e-16,1.414213562373095,1,1,0,0,0,1,1,0.0,1.351409218407127,-1.2480904871911978,1.8137764013039783,1.2907258552763845
2023-07-03,3375009.02,0.9959770189487476,3.37500902,3388641.460384615,69918.65,48642.77,41162.88,33532.32,17858.43,33768.46,36814.91,35731.77,118561.41999999998,74695.2,106315.13999999998,17858.43,0.7600953738088128,0.9838528038907008,0.8611654717321581,1.0305503092108639,-0.17046460798050678,-1.4039023532375932,0.33844345812378995,1.373119086479104,1,1,0,0,0,1,0,0.0,1.3011514916475526,-1.2476882946438625,1.7457483222255419,1.3073803824412413
2023-07-10,3372757.12,0.9953124753473293,3.37275712,3388641.460384615,70806.91,46517.19,39206.45,18330.72,16446.14,36219.66,39117.69,28762.89,117324.1,57537.17,104100.24,16446.14,0.8374937546286119,0.9860659250060353,0.8070815439645654,0.8466016199195301,-0.33844345812379023,-1.373119086479104,0.6572178126533416,1.252223920363749,0,1,0,0,0,1,0,0.0,1.2652868227862595,-1.4880653737677418,1.7090548397466911,1.3240349096060977
2023-07-17,3360077.36,0.991570633624552,3.36007736,3388641.460384615,85077.88,56924.29,46739.97,26419.18,17147.55,37230.98,48884.19,31105.39,142002.17,73159.15,117220.56000000001,17147.55,0.9406996132281893,1.1176919251979756,0.9922256410661594,1.1177860426960429,-0.5014870405393332,-1.3223126514448469,0.9377970568010312,1.0585540516456033,0,1,0,0,0,1,0,0.0,1.1817598966224592,-1.0620094019575421,1.5389846420505986,1.3406894367709543
2023-07-24,3395574.07,1.0020458374532777,3.39557407,3388641.460384615,80576.39,56642.98,39395.36,24165.01,17952.3,44778.12,39826.81,28866.21,137219.37,63560.369999999995,113471.13999999998,17952.3,1.01405551953601,1.0372645134718668,1.1193911465334447,1.2556697357517992,-0.6572178126533419,-1.2522239203637489,1.1638749447610484,0.803364869133239,1,1,0,0,0,1,0,0.0,1.1095586553622254,-1.3404607088958007,1.6172839190642916,1.3573439639358111
2023-07-31,3390216.37,1.0004647613605029,3.39021637,3388641.460384615,85518.31,49724.05,46050.23,35610.79,14927.42,33572.6,40773.47,23567.78,135242.36,81661.02,97913.85,14927.42,1.2282470857488093,1.14141943532864,1.3179556579967522,1.3984976737505093,-0.8033648691332375,-1.1638749447610492,1.3223126514448467,0.5014870405393339,1,1,0,0,0,1,0,0.0,1.0442000153978963,-1.2801318267955522,1.6827069841736428,1.3739984911006675
2023-08-07,3405781.9,1.0050582039486229,3.4057819,3388641.460384615,37564.1,40512.84,33722.17,19404.13,9246.51,19272.35,19455.51,22407.31,78076.94,53126.3,61135.17,9246.51,1.365289638235784,1.121427458587402,1.4449781963633903,1.5492935660181972,-0.937797056801031,-1.0585540516456038,1.403902353237593,0.17046460798050797,0,1,0,0,0,1,0,0.0,0.8306636646119101,-1.2238248701686536,1.6813672627038267,1.3906530182655243
2023-08-14,3395236.38,1.0019461839478987,3.39523638,3388641.460384615,59788.76,59550.77,63510.6,25026.07,11212.55,30685.31,29133.67,28764.7,119339.53,88536.67,88583.68,11212.55,1.4609065958636618,1.2969198825652004,1.4318237326699315,1.5228444089752293,-1.0585540516456033,-0.9377970568010313,1.403902353237593,-0.17046460798050697,0,1,0,0,0,1,0,0.0142857142857142,0.6310484681865581,-1.3550737047823056,1.6198145040628342,1.407307545430381
2023-08-21,3385481.52,0.9990674904909366,3.38548152,3388641.460384615,46380.02,34697.41,34851.97,14469.59,11313.48,22859.54,25233.59,17335.18,81077.43,49321.56,65428.310000000005,11313.48,1.1868068107004885,1.1359579124865056,1.1453156362182664,1.2197989684969872,-1.1638749447610492,-0.803364869133238,1.3223126514448467,-0.5014870405393328,1,0,0,0,0,1,0,0.1,0.6041499665405888,-1.274903323680197,1.6796553963812835,1.4239620725952373
2023-08-28,3405006.64,1.0048294219989646,3.4050066400000003,3388641.460384615,59396.66,46243.15,41501.83,16079.29,10801.38,24175.07,27863.77,20958.78,105639.81,57581.12,72997.62,10801.38,1.2220529150212776,1.3792920083543891,1.1212880388392692,1.06931783543185,-1.252223920363748,-0.6572178126533433,1.1638749447610501,-0.8033648691332362,1,0,0,0,0,1,1,0.0,0.4099616607981945,-1.1046418119750514,0.9140045763814142,1.4406165997600933
2023-09-04,3365300.62,0.9931120360010096,3.36530062,3388641.460384615,51734.31,41769.9,36156.51,20572.56,13153.49,27126.91,23440.42,19576.23,93504.20999999999,56729.07000000001,70143.56,13153.49,1.0072190166467119,1.1633225775786746,0.9204004495212595,0.9516028936551402,-1.3223126514448469,-0.5014870405393336,0.9377970568010318,-1.058554051645603,1,0,0,0,0,0,0,0.0,0.3070866895908018,-0.9346484286347947,-0.47774274384582,1.45727112692495
2023-09-11,3382203.66,0.9981001824890956,3.38220366,3388641.460384615,52910.35,42818.4,40577.24,17287.46,12266.84,27970.0,30592.55,26055.88,95728.75,57864.7,84618.43000000001,12266.84,0.9913353998548928,1.0747551033173879,0.8164152564601418,0.8281815222114948,-1.373119086479104,-0.33844345812379056,0.6572178126533424,-1.2522239203637486,0,0,0,0,0,0,0,0.0,0.053438538104686094,-1.1581334207706053,-0.6245166737612221,1.473925654089807
2023-09-18,3418199.34,1.0087226341178124,3.4181993399999997,3388641.460384615,47345.54,39893.57,33470.45,16110.89,11916.24,20795.94,22020.73,16769.04,87239.11,49581.34,59585.71,11916.24,0.8991761322035282,0.9936407667745575,0.7084779790262765,0.8555259746629972,-1.4039023532375932,-0.17046460798050767,0.33844345812379195,-1.3731190864791039,0,0,0,0,0,0,0,0.0,-0.13909810525593735,-0.5791102167906634,-0.6077701553885216,1.4905801812546635
2023-09-25,3381751.41,0.9979667219252424,3.38175141,3388641.460384615,76575.5,62616.25,47452.78,24591.88,17459.85,37599.42,33090.3,31097.23,139191.75,72044.66,101786.95,17459.85,0.8392658628916316,0.9405181105366573,0.7405258770258764,0.8295873946117224,-1.414213562373095,-1.827918982236551e-16,4.206217685000614e-16,-1.414213562373095,1,0,0,0,0,0,0,0.0,-0.3910945943602833,-1.0546358719230673,-0.6187856430292314,1.50723470841952
2023-10-02,3381914.15,0.9980147470709836,3.38191415,3388641.460384615,47258.18,33950.19,27925.24,20052.22,6882.85,20357.39,30759.76,21436.19,81208.37,47977.46000000001,72553.34,6882.85,0.7337612476649175,0.8048496572284656,0.5582821022256783,0.7897202885506981,-1.4039023532375932,0.1704646079805074,-0.3384434581237912,-1.373119086479104,1,0,0,0,0,0,0,0.0,-0.4422961281951549,-0.4664963035368657,-0.46888569635092514,1.5238892355843767
2023-10-09,3442027.42,1.0157543842390824,3.44202742,3388641.460384615,34964.14,29816.15,18963.35,11974.76,6550.0199999999995,18287.88,17790.81,14438.17,64780.29,30938.11,50516.86,6550.0199999999995,0.9944989520751502,0.9471053794040372,0.7630947769841405,1.0535301138815423,-1.373119086479104,0.3384434581237901,-0.6572178126533416,-1.252223920363749,0,0,0,0,0,0,0,0.0,-0.7551681736561686,-0.20064702974843746,-0.552395001302792,1.540543762749233
2023-10-16,3355339.49,0.9901724715423758,3.3553394900000004,3388641.460384615,71115.98,60282.45,51251.39,22850.77,19116.6,31390.94,38631.58,31353.33,131398.43,74102.16,101375.85,19116.6,0.8202610014099283,0.7921148999606448,0.6850619789494886,0.6989176478179941,-1.3223126514448469,0.5014870405393331,-0.9377970568010313,-1.0585540516456036,0,0,0,0,0,0,0,0.0,-0.7726286045491663,-0.21794130928384137,-0.5826131633441982,1.5571982899140904
2023-10-23,3413486.53,1.0073318673296774,3.4134865299999997,3388641.460384615,67488.73,43608.82,36287.07,20268.07,14265.6,30503.58,26288.2,22085.29,111097.54999999999,56555.14,78877.07,14265.6,0.5641294695473243,0.46508044494713563,0.43500694808973345,0.38059303330361816,-1.2522239203637489,0.6572178126533419,-1.1638749447610484,-0.8033648691332392,1,0,0,0,0,0,0,0.0,-0.8594588554765062,0.016671009994903226,-0.5461429677769837,1.5738528170789459
2023-10-30,3416307.71,1.0081644074591014,3.41630771,3388641.460384615,61505.45,45894.97,37304.53,21016.62,13510.34,27606.68,25638.5,23306.35,107400.42,58321.149999999994,76551.53,13510.34,0.8129380830994418,0.706854958397029,0.6645061533497304,0.8324055341083665,-1.1638749447610501,0.8033648691332363,-1.3223126514448458,-0.5014870405393362,1,0,0,0,0,0,1,0.0,-0.9047615950907709,0.22715177643354814,-0.46642954032292877,1.590507344243803
2023-11-06,3399039.96,1.0030686337687094,3.39903996,3388641.460384615,78726.19,71777.61,66090.84,25413.25,21041.73,51224.24,43324.61,30532.96,150503.8,91504.09,125081.81,21041.73,0.8722062321131063,0.6951025155355044,0.6580547924819917,0.9184165196447186,-1.0585540516456033,0.9377970568010315,-1.4039023532375934,-0.1704646079805068,0,0,0,0,0,0,0,0.0,-1.1060284538978935,0.20342241614078344,-0.6024856984798028,1.6071618714086593
2023-11-13,3371882.33,0.9950543217450002,3.37188233,3388641.460384615,79993.0,56651.53,58297.66,23056.32,17107.98,35857.29,45569.71,25473.03,136644.53,81353.98000000001,106900.03,17107.98,0.8948978252143898,0.7059880222850883,0.6335272996993315,0.9464554664178857,-0.937797056801032,1.058554051645603,-1.4039023532375934,0.17046460798050572,0,0,0,0,0,0,1,0.0,-1.3115424445438537,0.5572177936131306,-0.4248237457880867,1.6238163985735161
2023-11-20,3387763.02,0.9997407691563464,3.38776302,3388641.460384615,69616.12,55643.86,52305.22,20478.52,17656.6,35874.11,37575.27,27689.73,125259.98,72783.74,101139.11,17656.6,1.1900155366748593,1.0836109054760636,1.0069936087045355,1.3545267725125079,-0.803364869133238,1.1638749447610492,-1.3223126514448469,0.5014870405393328,1,0,1,0,0,0,1,0.0,-1.3044638914791247,0.6840425102060976,-0.7013273713640088,1.6404709257383725
2023-11-27,3391925.83,1.0009692290122107,3.39192583,3388641.460384615,74756.64,51983.56,54075.2,30127.66,15894.88,43050.94,38426.36,33763.67,126740.2,84202.86,115240.97,15894.88,1.3318583071472003,1.264331141963725,1.152465201563089,1.4739926351147676,-0.6572178126533423,1.2522239203637486,-1.163874944761049,0.8033648691332382,1,0,1,1,0,0,1,0.0,-1.3301826342809726,0.845321721687429,-0.6818269810811309,1.6571254529032293
2023-12-04,3365680.78,0.993224222552595,3.36568078,3388641.460384615,112119.64,83378.33,70061.03,26875.14,25098.9,41975.34,50356.38,35130.6,195497.97,96936.17,127462.32,25098.9,1.3739531143506858,1.3168028932772937,1.2229169902104535,1.5942072465435797,-0.5014870405393337,1.3223126514448469,-0.9377970568010323,1.058554051645603,1,0,0,1,0,0,0,0.0,-1.4063950556112197,0.8088562640623902,-0.5904282052514583,1.673779980068086
2023-12-11,3409997.62,1.0063022777313717,3.40999762,3388641.460384615,65814.57,53531.44,46942.08,26926.97,13178.82,34855.74,32421.52,23899.27,119346.01000000001,73869.05,91176.53,13178.82,1.4164049589893417,1.475091529134146,1.3837034771314674,1.6052695465850801,-0.3384434581237908,1.373119086479104,-0.6572178126533428,1.2522239203637486,0,0,0,1,0,0,0,0.0,-1.3641596889916712,0.9634322664214713,-0.711077566505448,1.6904345072329428
2023-12-18,3412384.57,1.0070066750622504,3.41238457,3388641.460384615,55506.130000000005,37040.83,37210.39,17404.0,9418.41,30385.44,28678.53,17633.01,92546.96,54614.39,76696.98,9418.41,1.8515107692650248,1.723767944518581,1.5971542782126007,2.037696665495859,-0.17046460798050792,1.4039023532375932,-0.33844345812379245,1.3731190864791039,0,0,0,1,0,1,0,0.0,-1.4134736086759485,1.2137300950462804,-0.5358717698417275,1.7070890343977991
2023-12-25,3368007.4,0.9939108162885212,3.3680073999999998,3388641.460384615,62622.4,47066.61,41667.47,22902.68,15701.88,35029.49,32650.6,22240.63,109689.01000000001,64570.15,89920.72,15701.88,1.7565001646225573,1.69460134644715,1.5055486213817113,1.8384031863261163,8.775772111349588e-16,1.414213562373095,1.720431223664411e-15,1.414213562373095,1,0,0,0,0,1,1,0.0,-1.3745415668199399,1.2972520807095136,-0.5625173412969575,1.723743561562655
2024-01-01,3855944.5,1.0096133052463911,3.8559445,3819229.085,94801.38,63672.19,55761.61,28936.72,16222.5,35886.28,47599.52,30130.7,158473.57,84698.33,113616.49999999999,16222.5,1.5217143808904838,1.4795588095365908,1.3242707983466768,1.4942798260033372,0.170464607980507,1.4039023532375932,0.3384434581237905,1.373119086479104,1,1,0,0,0,0,0,0.0,-1.291722495962613,1.2303540536694597,-0.5721931074678512,1.7403980887275126
2024-01-08,3831157.05,1.00312313420707,3.83115705,3819229.085,103891.9,71061.49,61315.19,29758.39,23205.42,45368.94,54406.32,43705.92,174953.39,91073.58,143481.18,23205.42,1.4318314437063435,1.4046409837683875,1.2754742798017058,1.5162685116899806,0.3384434581237906,1.373119086479104,0.6572178126533424,1.2522239203637486,0,1,0,0,0,0,0,0.0,-1.2789811004461014,1.1370453826877425,-0.5544790124780613,1.7570526158923687
2024-01-15,3779005.75,0.9894682057282248,3.77900575,3819229.085,56519.880000000005,42142.68,37330.76,23802.95,10216.07,24104.85,27461.28,24312.77,98662.56,61133.71000000001,75878.9,10216.07,1.6505214563422463,1.5486230304891442,1.4127796888228983,1.5588712574602248,0.5014870405393332,1.3223126514448469,0.9377970568010312,1.0585540516456033,0,1,0,0,0,0,0,0.0,-1.1567580841951164,1.352620588059297,-0.5509064218918852,1.773707143057225
2024-01-22,3837813.09,1.0048659047641286,3.83781309,3819229.085,67035.99,48005.98,32428.94,19392.63,12130.7,31952.1,33242.74,17479.94,115041.97,51821.57,82674.78,12130.7,1.913048994584837,1.7236440218526383,1.732415447435207,1.917814586269736,0.6572178126533426,1.2522239203637486,1.163874944761049,0.8033648691332378,1,1,0,0,0,0,0,0.0,-1.0036253862281501,1.1185445255103328,-0.5049093180948676,1.7903616702220821
2024-01-29,3810281.84,0.9976573164895658,3.81028184,3819229.085,86555.25,55969.01,48972.66,32031.67,16950.35,41238.82,44618.61,32493.05,142524.26,81004.33,118350.48,16950.35,1.6876316824199737,1.5689326802292394,1.5058671586290828,1.599688413182915,0.8033648691332378,1.1638749447610492,1.3223126514448467,0.5014870405393331,1,1,0,0,0,0,1,0.0,-0.924817495440836,1.4231383480253659,-0.565717787030407,1.8070161973869385
2024-02-05,3801555.3,0.9953724208193184,3.8015553,3819229.085,55090.25,50855.44,39795.33,18165.48,11028.58,25851.11,23458.71,17905.5,105945.69,57960.81,67215.32,11028.58,1.598424669923755,1.3468097607264389,1.3689310596930804,1.4275994791329452,0.9377970568010313,1.0585540516456033,1.403902353237593,0.1704646079805071,1,1,0,0,0,0,0,0.0,-0.9538395630062237,1.4598719340152941,-0.6600937216818927,1.823670724551795
2024-02-12,3805153.98,0.9963146738028154,3.80515398,3819229.085,52197.76,38581.88,35504.37,19854.64,13899.58,23988.47,28904.75,23666.88,90779.64,55359.01,76560.1,13899.58,1.6877049958340984,1.4661737158893862,1.5202959124045683,1.5237972840963239,1.0585540516456033,0.9377970568010315,1.403902353237593,-0.17046460798050667,0,0,0,0,0,0,0,0.0,-0.6867421606971233,1.4407007559256606,-0.6743840840265972,1.8403252517166513
2024-02-19,3846860.04,1.0072346943283712,3.84686004,3819229.085,51737.76,39385.07,31284.11,17637.72,8612.98,27464.66,27039.120000000003,22535.22,91122.83,48921.83,77039.0,8612.98,1.5446990176134063,1.3256596852654288,1.2654770661932262,1.3103719070539868,1.1638749447610492,0.8033648691332378,1.3223126514448467,-0.5014870405393328,1,0,0,0,0,0,0,0.0,-0.5180366459877535,1.2917554492292689,-0.6313641390513929,1.8569797788815083
2024-02-26,3834556.81,1.0040133033810932,3.83455681,3819229.085,65110.83,44853.41,36067.630000000005,22601.33,13853.3,27976.48,31994.51,20778.54,109964.24,58668.96000000001,80749.53,13853.3,1.3354343684168208,1.18331715900766,1.1261090924500774,1.2801803919403905,1.2522239203637484,0.6572178126533428,1.1638749447610492,-0.8033648691332377,1,0,0,0,0,0,0,0.0,-0.4297906844474673,1.423674604755145,-0.580157007316202,1.8736343060463647
2024-03-04,3832536.48,1.0034843144267689,3.83253648,3819229.085,65753.28,41740.77,38857.07,27061.82,16964.829999999998,34221.93,36194.74,30584.44,107494.04999999999,65918.89,101001.11,16964.829999999998,1.164978064747362,0.9969637871621492,1.016053349333698,0.9832998872541492,1.3223126514448469,0.5014870405393331,0.9377970568010312,-1.0585540516456036,1,0,0,0,0,0,0,0.0,-0.1751987258860545,0.9957417343907152,-0.5085563376515893,1.890288833211221
2024-03-11,3798079.13,0.9944622449899468,3.79807913,3819229.085,57672.15,47580.47,40166.8,26982.39,12554.01,26565.36,40017.7,21020.71,105252.62,67149.19,87603.76999999999,12554.01,1.1456190524730152,0.9520722005612279,0.9560041705670397,1.0161934909031398,1.373119086479104,0.3384434581237911,0.6572178126533432,-1.252223920363748,0,0,0,0,0,0,0,0.0571428571428571,-0.044009542419747236,1.0358269249417698,-0.593851937896544,1.9069433603760775
2024-03-18,3809838.78,0.9975413087848328,3.8098387799999998,3819229.085,56279.130000000005,48201.77,39895.11,23562.28,14537.76,27806.49,27552.34,18391.61,104480.9,63457.39,73750.44,14537.76,1.1143904947616585,0.995789055189261,1.0669840605723584,1.2027718418358848,1.4039023532375932,0.1704646079805071,0.3384434581237904,-1.373119086479104,0,0,0,0,1,1,1,0.0285714285714285,0.19831292416280252,0.8544380860936893,-0.5431658089551703,1.9235978875409354
2024-03-25,3834467.4,1.0039898928974562,3.8344674,3819229.085,69976.3,47373.16,53256.82,20329.99,15129.47,23969.78,35620.01,24461.629999999997,117349.46,73586.81,84051.42,15129.47,1.0749583422103877,1.043912156510141,1.0508255400716318,1.1248768434980836,1.414213562373095,-1.5042796746621287e-16,-5.537976374676458e-16,-1.414213562373095,1,0,0,0,1,1,0,0.0,0.2523458792235663,0.8914398004485079,-0.4830272007545388,1.940252414705791
2024-04-01,3844364.86,1.0065813739999836,3.8443648599999998,3819229.085,45656.65,36222.86,36684.130000000005,13911.54,12362.57,21259.03,24962.55,21825.94,81879.51000000001,50595.670000000006,68047.52,12362.57,1.0382632092005106,1.0421708295297216,0.9287266047301503,1.164263762639751,1.4039023532375932,-0.17046460798050667,-0.33844345812379034,-1.373119086479104,1,0,0,0,0,0,0,0.0,0.5085895001667492,0.7218486096555868,-0.5096727722097691,1.9569069418706473
2024-04-08,3835707.36,1.0043145552762778,3.83570736,3819229.085,61222.03,40199.1,38116.55,20836.85,11458.66,32703.25,30502.33,23407.65,101421.13,58953.4,86613.23000000001,11458.66,1.091481097546669,1.1498437781227706,0.9119281572652981,1.2256667044504685,1.373119086479104,-0.33844345812379023,-0.6572178126533419,-1.2522239203637489,0,0,0,0,0,0,0,0.0,0.5128366320055866,0.18465343059848427,-0.5528415751260638,1.9735614690355046
2024-04-15,3811103.34,0.997872412254108,3.81110334,3819229.085,42061.11,34803.38,31996.16,14144.77,11383.62,21598.9,24143.34,18162.98,76864.48999999999,46140.93,63905.22,11383.62,0.9045742951931393,0.9877383717904823,0.7692768545946246,1.1335872153131634,1.3223126514448469,-0.5014870405393328,-0.9377970568010312,-1.0585540516456038,0,0,0,0,0,0,0,0.1,0.7681364458734726,0.2565118323890029,-0.5032718807428703,1.990215996200361
2024-04-22,3819955.68,1.000190246508871,3.81995568,3819229.085,57096.63,41802.96,40124.6,20071.07,10979.39,27334.12,29297.85,25895.72,98899.59,60195.67,82527.69,10979.39,0.8813407811792788,0.9477769430404708,0.8051595655017696,1.0116748128325554,1.2522239203637486,-0.6572178126533424,-1.1638749447610492,-0.803364869133238,1,0,0,0,0,0,0,0.0,0.917022012001602,0.04696951522747212,-0.5384023548402685,2.006870523365217
2024-04-29,3822900.92,1.0009614073726083,3.82290092,3819229.085,64334.37,58103.0,47654.74,21769.3,14969.15,34724.37,34004.77,28461.29,122437.37,69424.04,97190.43,14969.15,0.6978377628948287,0.7718487781601165,0.6476325187425722,0.9083903812296756,1.1638749447610492,-0.8033648691332377,-1.3223126514448469,-0.5014870405393336,1,0,0,0,0,0,0,0.0,1.0810084913344857,-0.06832568167522515,-0.5978711023059919,2.0235250505300737
2024-05-06,3815190.51,0.9989425680130418,3.81519051,3819229.085,65686.73,47354.17,40772.22,23400.48,14545.12,26078.67,29316.2,24388.94,113040.9,64172.7,79783.81,14545.12,0.6987525389949315,0.788615739186762,0.6748577814225121,0.8026090230016583,1.0585540516456038,-0.9377970568010312,-1.4039023532375934,-0.17046460798050767,0,0,0,0,0,0,0,0.0,1.101772246991024,-0.10184172728647409,-0.49300068280761394,2.0401795776949307
2024-05-13,3819171.45,0.9999849092581992,3.8191714500000002,3819229.085,48663.41,36296.68,33175.44,20382.05,10121.24,18148.67,29723.88,18807.1,84960.09,53557.490000000005,66679.65,10121.24,0.8575428695490301,0.9053802001161964,0.8164021144511626,0.9324253404483814,0.9377970568010313,-1.0585540516456036,-1.4039023532375934,0.1704646079805074,0,0,0,0,0,0,0,0.0,1.2994998292657824,-0.34557041097147906,-0.6364253090484762,2.0568341048597873
2024-05-20,3805853.41,0.996497807619728,3.80585341,3819229.085,70730.27,57844.13,48937.68,31946.42,19964.57,28587.94,35154.9,36505.99,128574.4,80884.1,100248.82999999999,19964.57,0.9203481260415154,0.9394731866760074,0.7873750435432212,1.0121503571595545,0.8033648691332378,-1.1638749447610492,-1.3223126514448469,0.5014870405393331,1,0,0,0,0,0,0,0.0,1.3374880640464932,-0.5461304279091942,-0.6628475935920703,2.0734886320246435
2024-05-27,3803689.35,0.9959311854161794,3.80368935,3819229.085,57124.95,54188.07,38991.74,20666.67,10548.15,28759.2,28958.03,21170.28,111313.01999999999,59658.409999999996,78887.51,10548.15,0.7845434928741821,0.8487397290209467,0.6561338347253934,0.8410585667793528,0.6572178126533432,-1.252223920363748,-1.1638749447610504,0.8033648691332363,1,0,0,0,0,0,0,0.0,1.4415427940980072,-1.0313087041776383,0.09171330979654405,2.0901431591894997
2024-06-03,3824744.88,1.0014442168503752,3.82474488,3819229.085,40310.57,28780.52,23779.11,13992.48,12711.41,20661.6,18385.58,16515.25,69091.09,37771.59,55562.43,12711.41,0.9646781679634738,1.0776441291581094,0.8265342528077325,1.2213261702150982,0.5014870405393335,-1.3223126514448469,-0.9377970568010321,1.058554051645603,1,0,0,0,0,0,0,0.0,1.4257340255867792,-0.8871897080492667,1.710022416363781,2.106797686354357
2024-06-10,3844430.96,1.0065986811576662,3.84443096,3819229.085,42516.88,39129.79,27724.87,14634.61,7615.619999999999,22465.13,22723.53,15146.2,81646.67,42359.479999999996,60334.86,7615.619999999999,0.9941496594399898,1.027958862607486,0.788236029468327,1.0359369834949999,0.33844345812379045,-1.373119086479104,-0.6572178126533424,1.2522239203637486,0,0,0,0,0,0,0,0.0,1.3464542312618164,-1.0197791844873678,1.7379332803182814,2.1234522135192133
2024-06-17,3794234.41,0.9934555706285946,3.79423441,3819229.085,55888.85,42798.91,37570.03,18555.96,9866.59,23269.31,27897.07,28274.32,98687.76000000001,56125.99,79440.70000000001,9866.59,0.7386134486861973,0.7432131097600453,0.5637851246789933,0.9983547510056627,0.170464607980507,-1.4039023532375932,-0.3384434581237909,1.373119086479104,0,0,0,0,0,0,0,0.0571428571428571,1.3773639129777993,-1.1622894104264,1.9561590219572063,2.14010674068407
2024-06-24,3830092.77,1.0028444706400743,3.83009277,3819229.085,49251.72,40909.14,30716.12,17996.99,10893.84,25187.93,24106.2,20389.76,90160.86,48713.11,69683.89,10893.84,0.6135449128578951,0.5596098021686966,0.41948546276647974,0.6928268717266185,-4.869601055442753e-16,-1.414213562373095,8.107396792115883e-16,1.414213562373095,1,0,0,0,0,0,0,0.0285714285714285,1.4042624146237688,-1.260424391976137,1.663578738743491,2.156761267848926
2024-07-01,3825807.11,1.001722343659833,3.82580711,3819229.085,111070.47,101736.84,83693.48,32047.8,22478.89,52427.81,66822.9,45350.54,212807.31,115741.28,164601.25,22478.89,0.6299630066363346,0.5723304639421903,0.46744647465133743,0.5653385061165509,-0.17046460798050678,-1.4039023532375932,0.33844345812378995,1.373119086479104,1,1,0,0,0,1,0,0.0,1.3570720608589095,-1.5193023282774265,1.7723194647102263,2.173415795013783
