semana_inicio,venta_neta_total_eur,Yt_indexed,Yt_scaled,level_year,inv_paid_search,inv_social_paid,inv_video_online,inv_display,inv_email_crm,inv_radio_local,inv_exterior,inv_prensa,inv_digital_perf,inv_digital_awareness,inv_offline,inv_crm,logadstock_digital_perf,logadstock_digital_awareness,logadstock_offline,logadstock_crm,fourier_sin1,fourier_cos1,fourier_sin2,fourier_cos2,payday_flag,rebajas_flag,black_friday_flag,navidad_flag,semana_santa_flag,vacaciones_escolares_flag,incidencia_ecommerce_flag,festivo_local_intensidad,temperatura_media_c,lluvia_indice,turismo_indice,time_trend,logadstock_digital_perf__C1,logadstock_digital_awareness__C1,logadstock_offline__C1,logadstock_crm__C1,logadstock_digital_perf__C2,logadstock_digital_awareness__C2,logadstock_offline__C2,logadstock_crm__C2,logadstock_digital_perf__C3,logadstock_digital_awareness__C3,logadstock_offline__C3,logadstock_crm__C3,logadstock_digital_perf__C4,logadstock_digital_awareness__C4,logadstock_offline__C4,logadstock_crm__C4,logadstock_digital_perf__C6,logadstock_digital_awareness__C6,logadstock_offline__C6,logadstock_crm__C6,logadstock_digital_perf__C7,logadstock_digital_awareness__C7,logadstock_offline__C7,logadstock_crm__C7,logadstock_digital_perf__C8,logadstock_digital_awareness__C8,logadstock_offline__C8,logadstock_crm__C8,logadstock_paid_search__C9,logadstock_social_paid__C9,logadstock_video_online__C9,logadstock_display__C9,logadstock_email_crm__C9,logadstock_radio_local__C9,logadstock_exterior__C9,logadstock_prensa__C9,logadstock_digital_perf__C10,logadstock_digital_awareness__C10,logadstock_offline__C10,logadstock_crm__C10
2020-03-16,1768317.24,0.9982944357808622,1.76831724,1771338.3713461538,27437.19,21335.21,15109.92,9439.83,7852.820000000001,10705.78,11697.62,10057.95,48772.399999999994,24549.75,32461.350000000002,7852.820000000001,-1.531062952296066,-1.3636226536693643,-1.4581616405081093,-1.5413455732180117,1.4039023532375932,0.1704646079805071,0.3384434581237904,-1.373119086479104,0,0,0,0,0,0,1,0.0571428571428571,0.06617993362119845,0.7961201667301154,-0.5166690954410306,-1.5571982899140895,-1.9322246402585288,-1.7878486121727066,-1.910868292905716,-1.9184677694227108,-1.9332704287370535,-1.7897878347327094,-1.9115117859506952,-1.920063035377928,-1.9496395885991384,-1.732351551177186,-1.939577987648967,-1.8835232425341024,-1.8405362746594167,-1.6250846368842564,-1.818087746611793,-1.8019806683217041,-1.9322246402585288,-1.7878486121727066,-1.5870639763760064,-1.3572078148257587,-1.6814641498739193,-1.4939884168622528,-1.8864829670216308,-0.7456515714915778,-1.3870623207486588,-1.2309282677333886,-1.464738307589894,-0.7910535275512492,-1.8859463479868053,-1.9889521524421458,-1.7959625307783578,-1.7669804592706129,-1.9184677694227108,-1.9102294289290522,-1.896641116799241,-1.9194217419384516,-1.2400031316471465,-0.5730966267715502,-1.5561061011722268,-2.292809519080695
2020-03-23,1760584.38,0.9939288892963002,1.7605843799999998,1771338.3713461538,25514.52,27466.87,18511.68,9108.18,6038.19,14988.17,16529.3,11806.01,52981.39,27619.86,43323.48,6038.19,-1.4038721179015858,-1.2100808410625556,-1.3806070713792336,-1.3530924987117596,1.414213562373095,-1.5042796746621287e-16,-5.537976374676458e-16,-1.414213562373095,1,0,0,0,0,0,1,0.0,0.24054829078235077,0.9190570220321772,-0.5973500995121749,-1.5405437627492327,-1.8264512108957944,-1.6867199447198638,-1.8128459879991818,-1.844772627225281,-1.8289682007434593,-1.6902221976197536,-1.8151655496021322,-1.8474341420303673,-1.690854566656308,-1.47742680037598,-1.6963842390604826,-1.6944635387481184,-1.6417391382561275,-1.4343813119789917,-1.6310432668381891,-1.6664119697004656,-1.8264512108957944,-1.6867199447198638,-1.456675817723129,-1.3737556964858912,-1.5846810889117615,-1.4093691371491823,-1.792100475099997,-1.1692528644316353,-1.2975099391969191,-1.0034577429346438,-1.3849628076596872,-0.6663045092721263,-1.8098290408811777,-1.8446855611859938,-1.6662500629026205,-1.7188188657921077,-1.844772627225281,-1.8303291665263626,-1.7760483717381124,-1.829739385973941,-1.0393709320013094,-0.590683030876508,-1.35159339699506,-2.142609088434104
2020-03-30,1750139.74,0.9880324213097448,1.75013974,1771338.3713461538,26665.82,21151.0,17570.1,9430.82,5760.14,16268.42,15976.28,11467.26,47816.82,27000.92,43711.96,5760.14,-1.3804955476431569,-1.2791004518263092,-1.4415239809602702,-1.2004024839023886,1.4039023532375932,-0.17046460798050667,-0.33844345812379034,-1.373119086479104,1,0,0,0,1,1,1,0.0,0.5182635226885448,0.6888688207741177,-0.5846971745194678,-1.5238892355843763,-1.7539685391345805,-1.6314332408741339,-1.7105295747466638,-1.7651966895136868,-1.7574045821736257,-1.635719114270089,-1.7144279458683458,-1.768921354594274,-1.4879869714441414,-1.3078375986698902,-1.425211111164212,-1.475017996855669,-1.506351806488848,-1.3306601456598808,-1.4372100156567762,-1.5207474865192772,-1.7539685391345805,-1.6314332408741339,-1.3702284002755976,-1.4096928204302284,-1.5345909221570149,-1.388242067954366,-1.7059930371184255,-1.3556003559243475,-1.4436051996595436,-1.2369394323489078,-1.309916692139283,-1.1089798670037037,-1.7422770287308054,-1.7659034596411232,-1.626730432919088,-1.634537076219664,-1.7651966895136868,-1.6893879659438436,-1.7250406367369169,-1.7069794587622984,-0.9724040813556425,-0.6306801719509451,-1.1263243341962097,-1.976176415885267
2020-04-06,1757254.66,0.9920491129340518,1.7572546599999999,1771338.3713461538,24587.03,19158.59,20145.09,9915.67,6577.95,9606.84,13854.26,11660.92,43745.619999999995,30060.760000000002,35122.02,6577.95,-1.3221375233789294,-1.2858245356661715,-1.3641361970058434,-1.2157010641047779,1.373119086479104,-0.33844345812379023,-0.6572178126533419,-1.2522239203637489,0,0,0,0,1,1,1,0.0,0.5600269857704452,0.46082564643517726,-0.5023043041257809,-1.5072347084195197,-1.6352965293928308,-1.497373244752243,-1.6140172666058918,-1.6168368913421542,-1.6400831714934312,-1.5033541978437142,-1.6192474423183938,-1.6223028371236239,-1.2935719931826133,-1.080880630827012,-1.2715256018707648,-1.226866399734417,-1.2861205363655344,-1.080681036234302,-1.2556461401540275,-1.2511158786388172,-1.6352965293928308,-1.497373244752243,-1.5291463733227706,-1.3718375796425437,-1.4123526376777573,-1.2461926960267615,-1.6816644630039224,-1.1824107618770558,-1.6286408210054604,-1.2841171356330556,-1.3688632482991383,-1.2785897005701112,-1.6104162665180988,-1.6644595165009004,-1.5105812678375103,-1.4680315733318532,-1.6168368913421542,-1.628551274328384,-1.6278835968143084,-1.5683350404443541,-0.9951493499927021,-0.53522126774767,-0.9181067038174111,-1.6560173047957805
2020-04-13,1777196.86,1.0033073797466454,1.77719686,1771338.3713461538,24125.38,20732.99,16546.829999999998,9361.0,5219.78,11190.1,10282.59,9805.38,44858.37,25907.829999999998,31278.07,5219.78,-1.3242517638864812,-1.3010767410736164,-1.2984841065750232,-1.248925161307334,1.3223126514448469,-0.5014870405393328,-0.9377970568010312,-1.0585540516456038,0,0,0,0,0,0,1,0.0714285714285714,0.7589343268893254,0.3109418904616715,-0.6298755596404865,-1.490580181254663,-1.5676946628046378,-1.4721916753443576,-1.5875990586261244,-1.4835916704416554,-1.5731662403634357,-1.478458983917125,-1.5931674403196436,-1.4903590746136095,-1.0804102501328465,-0.9599550240105869,-1.1543045365189997,-0.8619732640273671,-1.1614383945545963,-1.0339611222308573,-1.2061572690548286,-1.0110317796873676,-1.5676946628046378,-1.4721916753443576,-1.7241265898213851,-1.4524152163740842,-1.3651733600569464,-1.2641195229434081,-1.6832499913496348,-1.508471290782091,-1.6461515272719713,-1.3322228019853382,-1.2939786101715265,-1.0895153936823943,-1.5428292736242857,-1.5969219698827075,-1.4935847777324986,-1.4280185717836635,-1.4835916704416554,-1.6037806459173307,-1.6084254128621496,-1.5309467106845331,-0.9927436517536266,-0.6316635305696104,-0.9492611004717112,-1.3600869845103454
2020-04-20,1782651.18,1.0063865881509972,1.78265118,1771338.3713461538,29224.6,23562.53,18834.25,7993.54,6271.17,17732.83,15990.63,11855.62,52787.13,26827.79,45579.08,6271.17,-1.3643825847892168,-1.2645815901652697,-1.3444256803576846,-1.2139277564036854,1.2522239203637486,-0.6572178126533424,-1.1638749447610492,-0.803364869133238,1,0,0,0,0,0,1,0.0285714285714285,0.9005053881839012,-0.1061317811247137,-0.5072910451523183,-1.4739256540898065,-1.4884757370542046,-1.4260170847421487,-1.5035830045181182,-1.4326521555059042,-1.4946730080834552,-1.432783415154292,-1.5101524626696408,-1.439852580855118,-0.9185628247353563,-0.8598436491754524,-0.9805793741285818,-0.7591000607259647,-1.016025047049049,-0.9484819822516352,-1.0493591427117748,-0.9197504076145535,-1.4884757370542046,-1.4260170847421487,-1.481023812228564,-1.430887804324027,-1.2970950772367278,-1.2444599386423303,-1.5980463477033868,-1.3014629862422213,-1.3795656367911948,-1.2644532526912218,-1.23045038464692,-1.4264451125308861,-1.4981507129048313,-1.4731948217723827,-1.437825246163043,-1.3994368835898845,-1.4326521555059042,-1.5124583600420332,-1.518806684620208,-1.4634405093163463,-0.8370629549002994,-0.6709449200833303,-0.7656160506948303,-1.2454405128374686
2020-04-27,1785623.8,1.008064765538269,1.7856238,1771338.3713461538,24792.69,19370.45,16687.79,11076.08,5685.67,13193.97,11859.49,11720.35,44163.14,27763.870000000003,36773.81,5685.67,-1.3860899050753877,-1.3014510234746346,-1.426043384813513,-1.2884224426589679,1.1638749447610492,-0.8033648691332377,-1.3223126514448469,-0.5014870405393336,1,0,0,0,0,0,1,0.0,1.0111667677624954,0.0638616022155417,-0.6084400161234297,-1.4572711269249499,-1.4412431623249238,-1.3895077845284622,-1.426939874366575,-1.3973497372818895,-1.4478339890371636,-1.3966449363168403,-1.4343246143967257,-1.4048295506873283,-0.8021725387496402,-0.7612135709361424,-0.8012712610042942,-0.6687170274046556,-0.9296752301923038,-0.8810671708957688,-0.9070861061590108,-0.8566495772464404,-1.4412431623249238,-1.3895077845284622,-1.5556504882195101,-1.461731351303288,-1.2742225547903907,-1.234809253499731,-1.5749001029212326,-1.4099310187580223,-1.5942786289400375,-1.35505475642907,-1.2749057043799596,-1.2010201545819394,-1.4490584938943178,-1.428401078660501,-1.3992062502731173,-1.3668882058199197,-1.3973497372818895,-1.4114046162611695,-1.447470288204525,-1.409896022067997,-0.8716167496087052,-0.6629874426965193,-0.6058059992880876,-1.165619644633667
2020-05-04,1772906.41,1.0008852281863314,1.7729064099999998,1771338.3713461538,25157.73,25575.19,15973.75,8842.630000000001,7914.650000000001,13519.95,15274.81,9413.3,50732.92,24816.38,38208.06,7914.650000000001,-1.3283998310358336,-1.316374794545233,-1.3259965042724216,-1.2685201139652174,1.0585540516456038,-0.9377970568010312,-1.4039023532375934,-0.17046460798050767,1,0,0,0,0,0,1,0.0,1.0607166392155964,-0.4143453365657617,-0.5612520487976869,-1.4406165997600933,-1.4172242243096131,-1.3337223717404303,-1.4052864762319344,-1.3361385657081115,-1.4240040592866412,-1.3413859144291813,-1.4128847760123295,-1.3440629313529144,-0.7057013825994897,-0.5877025511150815,-0.7099564607011632,-0.49035831644965006,-0.8858628887644923,-0.7783477045379801,-0.8670205265932093,-0.7475436263085343,-1.4172242243096131,-1.3337223717404303,-1.5648721143155555,-1.3048572007121122,-1.2820002837388564,-1.1921161573956671,-1.545581766013122,-0.8513036374314542,-1.4337568893647796,-1.38057070081176,-1.3538833471715794,-1.3182214980893694,-1.4217178250412115,-1.408676944078559,-1.334624748963876,-1.3273836857623857,-1.3361385657081115,-1.426160092607299,-1.4148605012986597,-1.3584513568708463,-0.7749293626663198,-0.7818590247537615,-0.631831922572876,-1.0266604751002077
2020-05-11,1752795.75,0.9895318581440417,1.75279575,1771338.3713461538,25872.77,22076.3,16512.25,11205.03,3889.86,14245.3,13668.52,10894.63,47949.07,27717.28,38808.45,3889.86,-1.3637671282299422,-1.3133558891691364,-1.3475632639621213,-1.2970353251809126,0.9377970568010313,-1.0585540516456036,-1.4039023532375934,0.1704646079805074,0,0,0,0,0,0,1,0.0,1.1817598966224592,-0.17302980816476748,-0.39482887065831584,-1.4239620725952369,-1.3907474823682113,-1.3151364982915743,-1.406697644084898,-1.3304282614831873,-1.3977270189792959,-1.322964681059755,-1.4142822500617198,-1.3383915324075137,-0.57531040258718,-0.47115581213716945,-0.6460350007807097,-0.4080342518873915,-0.837643661126191,-0.7442016295072387,-0.8696299063147636,-0.7373848254827751,-1.3907474823682113,-1.3151364982915743,-1.5554018710199211,-1.5074421837764937,-1.2811781053100235,-1.2026596257778093,-1.5157488384667137,-1.798183094114427,-1.4806102581456408,-1.3659691392867237,-1.2570727129183206,-0.7498299645301006,-1.4008750429684356,-1.3749962151512358,-1.318754418294346,-1.303868020975473,-1.3304282614831873,-1.4144883893414,-1.4376546576342506,-1.3477536305932634,-0.7463332366173866,-0.7534520758677131,-0.7266352066620944,-1.0136680567344494
2020-05-18,1735444.11,0.9797360787036554,1.7354441100000002,1771338.3713461538,21165.9,15579.0,15619.7,10709.92,5235.8099999999995,10775.25,12271.57,9485.59,36744.9,26329.620000000003,32532.41,5235.8099999999995,-1.3300177352096165,-1.358230162472911,-1.3483508866243326,-1.1520043072946304,0.8033648691332378,-1.1638749447610492,-1.3223126514448469,0.5014870405393331,0,0,0,0,0,0,1,0.0,1.2452309224361942,-0.6138328400439174,-0.6038254199496189,-1.4073075454303803,-1.3320456561428502,-1.2915714823941902,-1.330866868087695,-1.287505668724477,-1.3394357922912208,-1.2996007355090065,-1.3391432792245148,-1.2957474378100942,-0.47826918579414135,-0.44031975881830754,-0.5129932766880394,-0.343304991483362,-0.7310187093999917,-0.7009624090225618,-0.7297489028901242,-0.6611298535324271,-1.3320456561428502,-1.2915714823941902,-1.7082046849466026,-1.5606558557396877,-1.227737121842093,-1.2012688709031363,-1.526226283038579,-1.660476206941975,-1.889713495139314,-1.4519533333637082,-1.2779417892877003,-1.7397712249595536,-1.3421549394778394,-1.316386496419954,-1.2780950008246506,-1.311866053322039,-1.287505668724477,-1.302176218008534,-1.3751051362883429,-1.2993331046824834,-0.937041550317228,-0.7901399354973706,-0.538852330214859,-0.9158889971482973
2020-05-25,1738230.77,0.9813092733259128,1.73823077,1771338.3713461538,24907.17,17037.67,13580.68,8442.05,4804.34,12610.68,10993.79,13461.93,41944.84,22022.73,37066.4,4804.34,-1.3293116608114228,-1.3475495497733234,-1.342077932824416,-1.339295676865173,0.6572178126533432,-1.252223920363748,-1.1638749447610504,0.8033648691332363,1,0,0,0,0,0,1,0.0,1.3780717682842722,-0.6623640740890063,-0.6498969527171818,-1.3906530182655237,-1.317438161714095,-1.2634732647338833,-1.3102678960916194,-1.2700235586901414,-1.3249236196720595,-1.2717310889161098,-1.3187168020343953,-1.278371729646434,-0.4089312672562774,-0.33797909316922103,-0.4292779183421314,-0.26759156188743993,-0.7045457775088065,-0.649484439891132,-0.6918685647365121,-0.6301247441009881,-1.317438161714095,-1.2634732647338833,-1.6851202923136221,-1.639897629330696,-1.239639974801415,-1.1895588147965273,-1.5087301213956898,-1.751334635665839,-1.8276515360099146,-1.4100876622913727,-1.2787039329958274,-1.5537638000546619,-1.324280927355098,-1.3059906802586396,-1.266378320769271,-1.2536637280392213,-1.2700235586901414,-1.2722096399797258,-1.378854083123626,-1.2586462525231348,-1.0001761245964231,-1.0079717867415556,-0.5440575930512819,-0.8760159272121532
2020-06-01,1780238.17,1.0050243357214028,1.7802381699999998,1771338.3713461538,25302.15,24226.71,16525.3,11146.89,5588.3099999999995,13501.92,13182.49,11433.78,49528.86,27672.19,38118.19,5588.3099999999995,-1.4351580629546288,-1.3613386545231394,-1.4095500849392613,-1.3884927667628841,0.5014870405393335,-1.3223126514448469,-0.9377970568010321,1.058554051645603,1,0,0,0,0,0,1,0.0,1.3896334049566628,-0.6984273391667107,1.7243872076790308,-1.373998491100667,-1.275647655666787,-1.260204253545393,-1.2841767229974612,-1.1755279784834467,-1.2833908256436506,-1.2684878827503776,-1.2928347107234686,-1.1843814037226457,-0.31333620756461567,-0.32101707567489113,-0.3647202294127055,-0.0654178774641973,-0.6289397331992258,-0.6435009368203851,-0.6439595264812195,-0.4630575417307354,-1.275647655666787,-1.260204253545393,-1.6446312947664894,-1.637412092693231,-1.2062704601197032,-1.2127830740618675,-1.4868086241803893,-1.548653014614505,-1.5424603692030787,-1.429729080493208,-1.272633905314896,-1.6438189687329345,-1.3054068530045866,-1.2349382732920284,-1.2640533404945271,-1.2486725233927998,-1.1755279784834467,-1.24041392196318,-1.333010957884554,-1.265366469630189,-0.9061167513048783,-0.9349599755415201,-0.5220192819651469,-0.6602825223654686
2020-06-08,1799266.96,1.015766941599431,1.79926696,1771338.3713461538,21732.15,19956.6,17272.0,8895.380000000001,7132.58,11290.53,15456.61,8379.42,41688.75,26167.38,35126.56,7132.58,-1.4708500645701656,-1.4423203916428526,-1.4111495094546451,-1.4617538538435897,0.33844345812379045,-1.373119086479104,-0.6572178126533424,1.2522239203637486,0,0,0,0,0,0,1,0.0,1.3792515271283936,-0.8953676231784109,1.839528825112665,-1.3573439639358105,-1.250354269822591,-1.2357247880001592,-1.2576283382001014,-1.2327922332780825,-1.2582426689176418,-1.2441964523039184,-1.2664883228959927,-1.2413535149143933,-0.2410671526581264,-0.24811210537010916,-0.2885736057038247,-0.16643499501947132,-0.5832727408370724,-0.598731073919926,-0.5952919506542782,-0.5641951520408466,-1.250354269822591,-1.2357247880001592,-1.69634011118084,-1.5062512305359528,-1.1963624339110386,-1.1998485639950764,-1.4847893848782878,-1.082474956147667,-1.731568740386086,-1.5825027134429022,-1.3379235144953165,-1.4335430535731792,-1.2829396400679929,-1.2060764575854053,-1.2557799745484066,-1.1946670554896592,-1.2327922332780825,-1.2009772417699225,-1.3149983467594624,-1.2436888969372364,-0.9786912749944696,-0.9428724281169198,-0.4923331737164318,-0.7910395470069874
2020-06-15,1753914.1,0.9901632169053552,1.7539141,1771338.3713461538,23893.66,18872.49,19391.04,7870.67,4653.95,9829.0,12628.31,11809.24,42766.15,27261.71,34266.549999999996,4653.95,-1.4265785811904421,-1.415343349491874,-1.400216221314101,-1.4594559011630537,0.170464607980507,-1.4039023532375932,-0.3384434581237909,1.373119086479104,0,0,0,0,0,0,1,0.0285714285714285,1.469385102819274,-1.0713938947286914,1.8009746183701811,-1.340689436770954,-1.276260576912727,-1.224038203448559,-1.266952153710682,-1.2368562661708835,-1.2840001272508281,-1.2325964062619794,-1.2757424294171094,-1.2453951758730313,-0.22029369316664654,-0.13238966612333528,-0.22762557232722905,-0.09035621676581532,-0.6300472239021224,-0.5773804888247199,-0.6123747778523788,-0.5713851032239158,-1.276260576912727,-1.224038203448559,-1.7496438957102491,-1.6084627370357216,-1.2621112029275945,-1.2044897412816535,-1.4880525851331965,-1.641909758425636,-1.7509615638207165,-1.488985378717041,-1.3394712056500206,-0.9717123426926746,-1.299205525057855,-1.2442381798219808,-1.2585805715991922,-1.1567652134408577,-1.2368562661708835,-1.2181275736410664,-1.318791833860666,-1.2505348656276756,-1.0196963508317116,-0.9012719654528375,-0.5828290966976456,-0.8003180461499779
2020-06-22,1772195.94,1.0004841359887633,1.77219594,1771338.3713461538,26874.47,16923.24,17769.81,9378.42,4431.5599999999995,14891.73,15393.04,11262.44,43797.71000000001,27148.230000000003,41547.21,4431.5599999999995,-1.466411064034177,-1.4182748473421756,-1.4262358790526228,-1.3381946201789348,-4.869601055442753e-16,-1.414213562373095,8.107396792115883e-16,1.414213562373095,1,0,0,0,0,0,0,0.0571428571428571,1.4049702699302415,-1.2586815576043526,1.5683840854160065,-1.3240349096060975,-1.2769891323069575,-1.2454203607751497,-1.2513824746876536,-1.2558629865022932,-1.2847243739358933,-1.2538186467298331,-1.2602884111568107,-1.2642943722490159,-0.16742068045410907,-0.12841269407423997,-0.13695500897292298,-0.07919202106868253,-0.6313637080546549,-0.6164553392159803,-0.5838540513446814,-0.6050328511254217,-1.2769891323069575,-1.2454203607751497,-1.5963016017001659,-1.7103308297869018,-1.2837179094131255,-1.2572043815529104,-1.4480962452922692,-1.8565509131302298,-1.720153323124108,-1.482380050784095,-1.3288915579956035,-1.5641075507762399,-1.2848500638346207,-1.264282990471434,-1.28456954547919,-1.169779864061645,-1.2558629865022932,-1.2057516956180678,-1.340535403835074,-1.1827677491605941,-1.0344109273466588,-0.8731037540685899,-0.5760133469027305,-0.8437037911044016
2020-06-29,1773950.49,1.001474658199755,1.77395049,1771338.3713461538,19748.77,14282.11,12262.62,6248.6,3893.03,10344.19,9241.35,11386.01,34030.880000000005,18511.22,30971.550000000003,3893.03,-1.488044295682001,-1.4028403442844868,-1.4571918256982115,-1.4326914033274374,-0.17046460798050678,-1.4039023532375932,0.33844345812378995,1.373119086479104,1,1,0,0,0,1,0,0.0,1.3190838260781987,-1.5276143075890163,1.8026864846927237,-1.3073803824412409,-1.2447120583254916,-1.2228104030666156,-1.2318750870890918,-1.2450859343924883,-1.2526317521441146,-1.2313775767241775,-1.2409207001115932,-1.2535788734244004,-0.10597114940338613,-0.08596800520161894,-0.10162555397024477,-0.06196530712350764,-0.5730952724750039,-0.5751382307962215,-0.5481594302095989,-0.5859497572253666,-1.2447120583254916,-1.2228104030666156,-1.7734591255958563,-1.8396723188799238,-1.2515000989628862,-1.2380088247626648,-1.474399190033668,-2.0757001977981053,-2.066090101944352,-1.4429142656028473,-1.3540696153936895,-1.7576801686090897,-1.268912687633174,-1.2111230333328566,-1.2740627220539888,-1.1255065910577697,-1.2450859343924883,-1.1811910983115606,-1.3287111833038427,-1.1596580026096104,-1.2410548375205839,-1.2353223251891732,-0.5507405645023731,-0.8191053321237204
2020-07-06,1772946.88,1.0009080753174358,1.77294688,1771338.3713461538,55891.76,36568.58,28974.25,15232.24,10823.27,24486.4,29729.48,22132.56,92460.34,44206.49,76348.44,10823.27,-1.4954197874110084,-1.392358527920589,-1.397071015209245,-1.5268716961440745,-0.33844345812379023,-1.373119086479104,0.6572178126533416,1.252223920363749,0,1,0,0,0,1,0,0.0,1.2589161250280039,-1.5325746823394815,1.736667987819011,-1.2907258552763843,-1.2496933917228623,-1.2136360137966475,-1.2300782369507333,-1.1808710021870517,-1.257585477151282,-1.2222694924003326,-1.2391364233896756,-1.1896989876548307,-0.08386164625049103,-0.0317010987738624,-0.06512285021604669,0.11299341963976278,-0.582080464740592,-0.5583886919849039,-0.5448737408983637,-0.4724806109536671,-1.2496933917228623,-1.2136360137966475,-0.7876330519912313,-1.3584400302647104,-1.2763734087758125,-1.2387748978853368,-1.235257320147594,-0.29469454804578327,-0.2683191750378059,-1.4230182145555788,-1.3840243583738654,-1.9640728570132564,-1.2821596614372783,-1.2055677883798612,-1.256049825470587,-1.1322126930086818,-1.1808710021870517,-1.192472444029953,-1.2856472410790474,-1.195196264810241,-0.2989005923571058,-0.40816900395584865,-0.5847277316577183,-0.6724817021526113
2020-07-13,1765067.86,0.9964600149538972,1.76506786,1771338.3713461538,48085.88,35454.66,27620.34,14422.65,10926.94,24322.04,24195.85,18404.95,83540.54000000001,42042.99,66922.84,10926.94,-1.5966061843166208,-1.5253093198919359,-1.4722832443019542,-1.6464534851918837,-0.5014870405393332,-1.3223126514448469,0.9377970568010312,1.0585540516456033,0,1,0,0,0,1,0,0.0,1.291241517356932,-1.2188644954181878,1.7923408577869222,-1.2740713281115277,-1.2495097152046701,-1.1973339462594652,-1.2329820459299894,-1.2105902618311821,-1.2574028241902984,-1.2060820826832621,-1.2420198885070715,-1.2192699215686424,-0.04930807133558435,0.03998360188335233,-0.03819688101363781,0.0809653906812656,-0.5817491062701734,-0.5286483841628837,-0.5501837794659852,-0.5249448896750373,-1.2495097152046701,-1.1973339462594652,-0.45626687702564134,-0.9888459411891948,-1.2903835640732593,-1.2270341800001348,-1.0795846517949341,0.09796447955707895,-0.05362689225936436,-1.6957568630916,-1.3258480860238013,-0.1604768824177949,-1.2773752327155592,-1.2112415340290135,-1.2157021450620502,-1.1594573769973064,-1.2105902618311821,-1.2248048125122732,-1.2872723626242266,-1.1638802175442529,0.26861454108486565,0.10358486309246161,-0.6298374318340528,-0.7403443732915034
2020-07-20,1745500.74,0.9854134976331382,1.74550074,1771338.3713461538,33087.82,24338.19,23769.88,11612.68,8751.880000000001,13225.83,23419.86,12747.54,57426.009999999995,35382.56,49393.23,8751.880000000001,-1.1223430537425787,-1.2154971412095708,-1.017455148649076,-1.201541670934105,-0.6572178126533419,-1.2522239203637489,1.1638749447610484,0.803364869133239,1,1,0,0,0,1,0,0.0,1.086671333786269,-1.4065543508411835,1.8941596894929411,-1.257416800946671,-1.2448762455960372,-1.1835365197938443,-1.1974268864311777,-1.2453741051601506,-1.2527950344118817,-1.192378544442263,-1.2067049828934628,-1.2538654182744537,-0.03720689119692346,0.0710299208255835,0.038372428012868116,0.010622667813383791,-0.5733913860650984,-0.5034993951731676,-0.4852319583146436,-0.5864598758527391,-1.2448762455960372,-1.1835365197938443,-0.6351224232483234,-0.8690783496824519,-1.295403731372604,-1.2183552112519855,-1.03832855054798,-0.28023500617274055,-0.7368304547438779,-1.034167987492619,-1.3986277011203054,0.1603685033820955,-1.2500969305276082,-1.2356038346312113,-1.1980162323647923,-1.1527856744349467,-1.2453741051601506,-1.1772880101655894,-1.2495256545763582,-1.1458698348476681,0.30319408343307724,0.2464016143298333,-0.5327239461778202,-0.8197631435136714
2020-07-27,1792956.34,1.0122043134183434,1.7929563400000001,1771338.3713461538,35248.61,25632.82,22180.82,10608.76,6538.84,11125.5,17189.75,9786.23,60881.43,32789.58,38101.479999999996,6538.84,-0.8445531135993853,-1.0113402408506296,-0.7743143174816147,-0.8598569932042355,-0.8033648691332375,-1.1638749447610492,1.3223126514448467,0.5014870405393339,1,1,0,0,0,1,0,0.0,1.0727501794256353,-1.3557440256945306,1.789140412053473,-1.2407622737818147,-1.2831264880332676,-1.2347671815463104,-1.2208324207085863,-1.2961527517308993,-1.290825166214984,-1.2432460152901081,-1.2299545259589613,-1.3043403905852151,-0.010838594646622839,0.061589365466829596,0.10539901104284148,0.0042570552330886925,-0.6424560874571449,-0.5969810422980177,-0.5279728157896053,-0.6764770636938051,-1.2831264880332676,-1.2347671815463104,-0.9989245782031212,-0.9412733333139376,-1.3655286160206832,-1.3092575000062845,-1.0634147451642046,-0.9123493978971416,-0.8494552938924433,-0.7318310659434064,-0.9585160007611748,-0.2560746899274004,-1.2805008983825032,-1.2839122324630212,-1.2448421700098207,-1.2119099430090623,-1.2961527517308993,-1.203252310217606,-1.3028612348396873,-1.1274503089271564,0.3877732942103777,0.26533584737432386,-0.646862799530854,-0.9356021981599955
