semana_inicio,venta_neta_total_eur,Yt_indexed,level_year,inv_paid_search,inv_social_paid,inv_video_online,inv_display,inv_email_crm,inv_radio_local,inv_exterior,inv_prensa,inv_performance,inv_branding_digital,inv_offline_medios,inv_propios_y_exterior,logadstock_performance,logadstock_branding_digital,logadstock_offline_medios,logadstock_propios_y_exterior,fourier_sin1,fourier_cos1,fourier_sin2,fourier_cos2,payday_flag,rebajas_flag,black_friday_flag,navidad_flag,semana_santa_flag,vacaciones_escolares_flag,incidencia_ecommerce_flag,festivo_local_intensidad,temperatura_media_c,lluvia_indice,turismo_indice,Yt_scaled
2023-06-26,3382083.74,0.9980647936757904,3388641.460384615,58033.02,54134.97,39951.82,22766.99,9943.11,26499.44,28453.88,22817.37,112167.98999999999,62718.81,49316.81,38396.990000000005,0.7779574650416403,1.233786382673381,0.7059829841294534,0.7399740336680055,-0.0006582063402838365,-1.4087663151743177,-0.0013070302950430152,1.430336972438045,1,1,0,0,0,1,1,0.0,1.3440957954182506,-1.236272775574274,1.8014898751346715,3.38208374
2023-07-03,3375009.02,0.9959770189487476,3388641.460384615,69918.65,48642.77,41162.88,33532.32,17858.43,33768.46,36814.91,35731.77,118561.41999999998,74695.2,69500.23,54673.340000000004,0.9233016881930015,0.9582744988552188,0.5685605896138087,0.9398975600419434,-0.17047544213339016,-1.3984148713873175,0.33590678582626243,1.3890890849242437,1,1,0,0,0,1,0,0.0,1.293613764133005,-1.235870213680911,1.7336512828839004,3.37500902
2023-07-10,3372757.12,0.9953124753473293,3388641.460384615,70806.91,46517.19,39206.45,18330.72,16446.14,36219.66,39117.69,28762.89,117324.1,57537.17,64982.55,55563.83,0.9224966561996043,1.1245691900408814,1.0026584380529109,1.0968898936374742,-0.33781636023352113,-1.3675114873861527,0.6535229606769478,1.2677425996751719,0,1,0,0,0,1,0,0.0,1.2575890281923594,-1.4764680386138953,1.6970600071950266,3.37275712
2023-07-17,3360077.36,0.991570633624552,3388641.460384615,85077.88,56924.29,46739.97,26419.18,17147.55,37230.98,48884.19,31105.39,142002.17,73159.15,68336.37,66031.74,1.4859578091943524,0.7650975361499718,1.1418042992503201,1.436152013768505,-0.5002407532358463,-1.3165068040979206,0.9330827966625128,1.0733497333369768,0,1,0,0,0,1,0,0.0,1.1736893142253304,-1.0500208062452265,1.5274635265680967,3.36007736
2023-07-24,3395574.07,1.0020458374532777,3388641.460384615,80576.39,56642.98,39395.36,24165.01,17952.3,44778.12,39826.81,28866.21,137219.37,63560.369999999995,73644.33,57779.11,1.4892674529763952,0.9918411806862064,1.3035285710952131,1.4883307288198875,-0.6553801077425093,-1.2461445846575083,1.1583392922741313,0.8172078927119181,1,1,0,0,0,1,0,0.0,1.1011658326606109,-1.3287278237498603,1.6055447071455713,3.39557407
2023-07-31,3390216.37,1.0004647613605029,3388641.460384615,85518.31,49724.05,46050.23,35610.79,14927.42,33572.6,40773.47,23567.78,135242.36,81661.02,57140.38,55700.89,1.4465983981034187,0.8552573019512438,1.521047221689099,1.4798537159493177,-0.8009721426214033,-1.157450868666276,1.3162013587609065,0.5142031105394118,1,1,0,0,0,1,0,0.0,1.0355154915056195,-1.268343539745486,1.6707855414873978,3.39021637
2023-08-07,3405781.9,1.0050582039486229,3388641.460384615,37564.1,40512.84,33722.17,19404.13,9246.51,19272.35,19455.51,22407.31,78076.94,53126.3,41679.66,28702.019999999997,0.0352556286602788,1.2488227871119806,1.2677803865784134,0.864220797045957,-0.9348937981592815,-1.0517190102242313,1.397494626623889,0.18194492338175725,0,1,0,0,0,1,0,0.0,0.821026109753752,-1.211984874674737,1.6694495517056538,3.4057819
2023-08-14,3395236.38,1.0019461839478987,3388641.460384615,59788.76,59550.77,63510.6,25026.07,11212.55,30685.31,29133.67,28764.7,119339.53,88536.67,59450.01,40346.22,0.8037337724226084,0.7138754856517763,0.7245197935099541,0.6863073186888055,-1.0551921950530974,-0.9304908179148689,1.397494626623889,-0.16025703063281554,0,1,0,0,0,1,0,0.0142857142857142,0.6205200136630568,-1.343354239208698,1.6080682433999776,3.39523638
2023-08-21,3385481.52,0.9990674904909366,3388641.460384615,46380.02,34697.41,34851.97,14469.59,11313.48,22859.54,25233.59,17335.18,81077.43,49321.56,40194.72,36547.07,-0.03542308828244031,1.3519002737949772,0.841298329258582,0.4648093525147212,-1.1601131117877401,-0.7955340717641753,1.3162013587609065,-0.4925152177904702,1,0,0,0,0,1,0,0.1,0.5935014617075731,-1.2631102351317733,1.6677424536512027,3.38548152
2023-08-28,3405006.64,1.0048294219989646,3388641.460384615,59396.66,46243.15,41501.83,16079.29,10801.38,24175.07,27863.77,20958.78,105639.81,57581.12,45133.85,38665.15,0.4482003850759602,0.6681355274611898,0.41002913362098625,0.35939239698405334,-1.2481265651358897,-0.6488167450271543,1.1583392922741331,-0.7955199999629744,1,0,0,0,0,1,1,0.0,0.39844647697631647,-1.092692366941651,0.9042242933845843,3.4050066400000003
2023-09-04,3365300.62,0.9931120360010096,3388641.460384615,51734.31,41769.9,36156.51,20572.56,13153.49,27126.91,23440.42,19576.23,93504.20999999999,56729.07000000001,46703.14,36593.909999999996,0.22523974504824423,0.5290087352358464,0.2746252832834294,0.23138997904145187,-1.3179491207586949,-0.49247830670627696,0.9330827966625134,-1.0516618405880356,1,0,0,0,0,0,0,0.0,0.2951123659886759,-0.9225428733471027,-0.483646424883667,3.36530062
2023-09-11,3382203.66,0.9981001824890956,3388641.460384615,52910.35,42818.4,40577.24,17287.46,12266.84,27970.0,30592.55,26055.88,95728.75,57864.7,54025.880000000005,42859.39,0.23911882123603584,0.43447667371650367,0.23565944964251045,0.30232818741870693,-1.368562608568471,-0.3287985232757669,0.6535229606769487,-1.2460547069262307,0,0,0,0,0,0,0,0.0,0.040332161145297765,-1.146233098758863,-0.6300115276391614,3.38220366
2023-09-18,3418199.34,1.0087226341178124,3388641.460384615,47345.54,39893.57,33470.45,16110.89,11916.24,20795.94,22020.73,16769.04,87239.11,49581.34,37564.979999999996,33936.97,0.012161779697595135,0.4186521854577213,0.4127083601712142,0.1214422164916486,-1.3992289699413032,-0.16016421455281551,0.33590678582626443,-1.3674011921753024,0,0,0,0,0,0,0,0.0,-0.15306378969395465,-0.5666781596146581,-0.6133116553673632,3.4181993399999997
2023-09-25,3381751.41,0.9979667219252424,3388641.460384615,76575.5,62616.25,47452.78,24591.88,17459.85,37599.42,33090.3,31097.23,139191.75,72044.66,68696.65,50550.15,1.2654943408701982,0.17351539412312214,0.06451496373890613,0.42221706407190046,-1.4095010202737441,0.010965551510006213,-0.0013070302950434038,-1.408649079689104,1,0,0,0,0,0,0,0.0,-0.4061849606453297,-1.042640504866914,-0.6242964602394795,3.38175141
2023-10-02,3381914.15,0.9980147470709836,3388641.460384615,47258.18,33950.19,27925.24,20052.22,6882.85,20357.39,30759.76,21436.19,81208.37,47977.46000000001,41793.58,37642.61,0.07651387550594262,0.6831291860632059,0.7033274107072985,0.30307719946275447,-1.3992289699413032,0.182095317572828,-0.3385208464163512,-1.3674011921753029,1,0,0,0,0,0,0,0.0,-0.4576150112974347,-0.45396082947315924,-0.47481404799324933,3.38191415
2023-10-09,3442027.42,1.0157543842390824,3388641.460384615,34964.14,29816.15,18963.35,11974.76,6550.0199999999995,18287.88,17790.81,14438.17,64780.29,30938.11,32726.050000000003,24340.83,-0.6758525121083344,0.26629973279154573,0.3656143491713324,-0.13420073005871136,-1.368562608568471,0.3507296262957793,-0.6561370212670355,-1.246054706926231,0,0,0,0,0,0,0,0.0,-0.7718834314112205,-0.18786741796055087,-0.5580907443886169,3.44202742
2023-10-16,3355339.49,0.9901724715423758,3388641.460384615,71115.98,60282.45,51251.39,22850.77,19116.6,31390.94,38631.58,31353.33,131398.43,74102.16,62744.270000000004,57748.18,0.9755439262932827,-0.4807520192671314,-0.10484593757230111,0.4346429934101441,-1.3179491207586949,0.5144094097262893,-0.9356968572526003,-1.0516618405880362,0,0,0,0,0,0,0,0.0,-0.7894217896981135,-0.20517757937513748,-0.5882247361323951,3.3553394900000004
2023-10-23,3413486.53,1.0073318673296774,3388641.460384615,67488.73,43608.82,36287.07,20268.07,14265.6,30503.58,26288.2,22085.29,111097.54999999999,56555.14,52588.87,40553.8,0.7827721040531659,0.44696571446389555,0.4538446166142701,0.38582219720868893,-1.2481265651358906,0.6707478480471656,-1.1609533528642189,-0.7955199999629774,1,0,0,0,0,0,0,0.0,-0.8766395714491488,0.029650191752984407,-0.5518561254071455,3.4134865299999997
2023-10-30,3416307.71,1.0081644074591014,3388641.460384615,61505.45,45894.97,37304.53,21016.62,13510.34,27606.68,25638.5,23306.35,107400.42,58321.149999999994,50913.03,39148.84,0.6520431270758454,0.3880728073516031,0.5029142792415924,0.3157043587646574,-1.160113111787741,0.8174651747841868,-1.318815419350993,-0.4925152177904736,1,0,0,0,0,0,1,0.0,-0.9221445010583851,0.24032424927935636,-0.4723647333933853,3.41630771
2023-11-06,3399039.96,1.0030686337687094,3388641.460384615,78726.19,71777.61,66090.84,25413.25,21041.73,51224.24,43324.61,30532.96,150503.8,91504.09,81757.2,64366.34,1.6218436702149053,0.4082856849751912,0.48762975309223594,0.885770091338382,-1.0551921950530974,0.952421920934882,-1.4001086872139767,-0.1602570306328154,0,0,0,0,0,0,0,0.0,-1.1243096310410843,0.21657309757096893,-0.6080419178949291,3.39903996
2023-11-13,3371882.33,0.9950543217450002,3388641.460384615,79993.0,56651.53,58297.66,23056.32,17107.98,35857.29,45569.71,25473.03,136644.53,81353.98000000001,61330.32,62677.69,1.5041477972719284,1.2885353311845016,1.2551886644968528,1.2212281073376468,-0.9348937981592825,1.0736501132442435,-1.4001086872139767,0.18194492338175494,0,0,0,0,0,0,1,0.0,-1.3307408481746497,0.570693376432177,-0.43087482850478476,3.37188233
2023-11-20,3387763.02,0.9997407691563464,3388641.460384615,69616.12,55643.86,52305.22,20478.52,17656.6,35874.11,37575.27,27689.73,125259.98,72783.74,63563.84,55231.869999999995,1.2262931949062927,1.448895472615431,1.2044426578175744,1.2833088601827347,-0.8009721426214038,1.1793819716862888,-1.3188154193509942,0.5142031105394108,1,0,1,0,0,0,1,0.0,-1.3236307029232064,0.6976345601391503,-0.7066082751258098,3.38776302
2023-11-27,3391925.83,1.0009692290122107,3388641.460384615,74756.64,51983.56,54075.2,30127.66,15894.88,43050.94,38426.36,33763.67,126740.2,84202.86,76814.61,54321.24,1.203149067816436,1.3218252239726025,1.2273330438555154,1.3062975497242977,-0.6553801077425099,1.2680756876775212,-1.1609533528642195,0.8172078927119172,1,0,1,1,0,0,1,0.0,-1.3494642306701163,0.8590618793775107,-0.6871622016359825,3.39192583
2023-12-04,3365680.78,0.993224222552595,3388641.460384615,112119.64,83378.33,70061.03,26875.14,25098.9,41975.34,50356.38,35130.6,195497.97,96936.17,77105.94,75455.28,2.603537374569473,1.5327712562471385,1.5493933674264155,1.7745958487335962,-0.5002407532358466,1.3384379071179335,-0.9356968572526013,1.0733497333369761,1,0,0,1,0,0,0,0.0,-1.4260167945439872,0.8225629343793116,-0.5960180098592343,3.36568078
2023-12-11,3409997.62,1.0063022777313717,3388641.460384615,65814.57,53531.44,46942.08,26926.97,13178.82,34855.74,32421.52,23899.27,119346.01000000001,73869.05,58755.009999999995,45600.34,1.3413385913065283,1.9249650005668597,1.7418416848008644,1.4663070687327338,-0.3378163602335217,1.3894425904061656,-0.6561370212670368,1.2677425996751712,0,0,0,1,0,0,0,0.0,-1.3835929278770434,0.9772808887282967,-0.7163313118707235,3.40999762
2023-12-18,3412384.57,1.0070066750622504,3388641.460384615,55506.130000000005,37040.83,37210.39,17404.0,9418.41,30385.44,28678.53,17633.01,92546.96,54614.39,48018.45,38096.94,0.39603370355725276,1.594447059557635,1.4436654770747928,1.0723946446521864,-0.1704754421333913,1.4203459744073303,-0.3385208464163525,1.3890890849242432,0,0,0,1,0,1,0,0.0,-1.4331269397954303,1.2278085736975557,-0.5416135370804427,3.41238457
2023-12-25,3368007.4,0.9939108162885212,3388641.460384615,62622.4,47066.61,41667.47,22902.68,15701.88,35029.49,32650.6,22240.63,109689.01000000001,64570.15,57270.119999999995,48352.479999999996,0.6324379134930441,0.9426195471143373,0.9980295288755427,1.023489031522905,-0.0006582063402824772,1.4306974181943308,-0.0013070302950421088,1.430336972438045,1,0,0,0,0,1,1,0.0,-1.3940211409124932,1.3114072602191673,-0.5681848894062371,3.3680074
2024-01-01,3855944.5,1.0096133052463911,3819229.085,94801.38,63672.19,55761.61,28936.72,16222.5,35886.28,47599.52,30130.7,158473.57,84698.33,66016.98,63822.02,1.786834079010607,0.856706297130484,0.9498800886363947,1.3387183029822303,0.16915902945282368,1.4203459744073303,0.33590678582626304,1.3890890849242437,1,1,0,0,0,0,0,0.0,-1.3108324414706087,1.2444477986232052,-0.5778337044966095,3.8559445
2024-01-08,3831157.05,1.00312313420707,3819229.085,103891.9,71061.49,61315.19,29758.39,23205.42,45368.94,54406.32,43705.92,174953.39,91073.58,89074.86,77611.73999999999,2.318666764822846,1.3240161890293274,1.1359222074176756,1.840263790917626,0.3364999475529548,1.3894425904061656,0.6535229606769487,1.2677425996751712,0,1,0,0,0,0,0,0.0,-1.2980341800180115,1.151053439363107,-0.560168950715774,3.83115705
2024-01-15,3779005.75,0.9894682057282248,3819229.085,56519.880000000005,42142.68,37330.76,23802.95,10216.07,24104.85,27461.28,24312.77,98662.56,61133.71000000001,48417.619999999995,37677.35,0.7875088458867514,1.6940165598463026,1.7725145580552886,1.3418981229256994,0.49892434055527946,1.3384379071179335,0.9330827966625128,1.0733497333369768,0,1,0,0,0,0,0,0.0,-1.1752656720097596,1.3668266142054035,-0.5566063112977904,3.77900575
2024-01-22,3837813.09,1.0048659047641286,3819229.085,67035.99,48005.98,32428.94,19392.63,12130.7,31952.1,33242.74,17479.94,115041.97,51821.57,49432.03999999999,45373.44,0.840598821804055,1.1630551046130946,1.2204118593680788,1.1473460135711613,0.6540636950619432,1.268075687677521,1.158339292274132,0.8172078927119167,1,1,0,0,0,0,0,0.0,-1.021449529736874,1.1325355922684321,-0.510737328791251,3.83781309
2024-01-29,3810281.84,0.9976573164895658,3819229.085,86555.25,55969.01,48972.66,32031.67,16950.35,41238.82,44618.61,32493.05,142524.26,81004.33,73731.87,61568.96,1.4824727857616364,0.6320683361071392,0.891244874973112,1.372588544207129,0.7996557299408368,1.1793819716862888,1.3162013587609065,0.5142031105394111,1,1,0,0,0,0,1,0.0,-0.9422899126041406,1.437409132841628,-0.5713764205515142,3.81028184
2024-02-05,3801555.3,0.9953724208193184,3819229.085,55090.25,50855.44,39795.33,18165.48,11028.58,25851.11,23458.71,17905.5,105945.69,57960.81,43756.61,34487.29,0.7657690652446222,1.1283306600121545,1.2868251349792657,0.9191469867498357,0.933577385478715,1.073650113244244,1.397494626623889,0.18194492338175636,1,1,0,0,0,0,0,0.0,-0.971441508135057,1.4741764524354017,-0.6654894785099152,3.8015553
2024-02-12,3805153.98,0.9963146738028154,3819229.085,52197.76,38581.88,35504.37,19854.64,13899.58,23988.47,28904.75,23666.88,90779.64,55359.01,47655.350000000006,42804.33,0.22008510911361764,0.7783450148672991,0.7900772908799689,0.7846763550510499,1.0538757823725307,0.952421920934882,1.397494626623889,-0.16025703063281527,0,0,0,0,0,0,0,0.0,-0.7031520273139371,1.4549876688517906,-0.6797400361818497,3.80515398
2024-02-19,3846860.04,1.0072346943283712,3819229.085,51737.76,39385.07,31284.11,17637.72,8612.98,27464.66,27039.120000000003,22535.22,91122.83,48921.83,49999.880000000005,35652.100000000006,0.11441039596287034,0.5244682583529678,0.5766086179132808,0.5138527886775087,1.1587966991071732,0.8174651747841882,1.3162013587609065,-0.4925152177904702,1,0,0,0,0,0,0,0.0,-0.5336935654878763,1.30590558100988,-0.6368399198569632,3.84686004
2024-02-26,3834556.81,1.0040133033810932,3819229.085,65110.83,44853.41,36067.630000000005,22601.33,13853.3,27976.48,31994.51,20778.54,109964.24,58668.96000000001,48755.020000000004,45847.81,0.5860622473546784,0.20959475727754343,0.5078054980440834,0.5731307881893767,1.2468101524553232,0.6707478480471665,1.1583392922741322,-0.7955199999629758,1,0,0,0,0,0,0,0.0,-0.4450537546865519,1.4379458820327773,-0.5857754215325313,3.83455681
2024-03-04,3832536.48,1.0034843144267689,3819229.085,65753.28,41740.77,38857.07,27061.82,16964.829999999998,34221.93,36194.74,30584.44,107494.04999999999,65918.89,64806.369999999995,53159.56999999999,0.6147226598193077,0.32985647924905603,0.43278191131050037,0.7908201015773212,1.316632708078128,0.5144094097262893,0.9330827966625128,-1.0516618405880362,1,0,0,0,0,0,0,0.0,-0.18932553047631473,1.0096200274950835,-0.5143741898637761,3.83253648
2024-03-11,3798079.13,0.9944622449899468,3819229.085,57672.15,47580.47,40166.8,26982.39,12554.01,26565.36,40017.7,21020.71,105252.62,67149.19,47586.07,52571.71,0.5640605928959077,0.5904834796552242,0.8084206335711418,0.9255562446731146,1.367246195887904,0.35072962629578025,0.6535229606769494,-1.24605470692623,0,0,0,0,0,0,0,0.0571428571428571,-0.05755083848290244,1.0497420295335458,-0.5994322059681354,3.79807913
2024-03-18,3809838.78,0.9975413087848328,3819229.085,56279.130000000005,48201.77,39895.11,23562.28,14537.76,27806.49,27552.34,18391.61,104480.9,63457.39,46198.100000000006,42090.1,0.5343209824687462,0.7498338563340806,0.5861588094644351,0.7722001584753801,1.3979125572607365,0.18209531757282774,0.3359067858262629,-1.3674011921753029,0,0,0,0,1,1,1,0.0285714285714285,0.18585313395816688,0.8681866156270611,-0.5488872592254924,3.80983878
2024-03-25,3834467.4,1.0039898928974562,3819229.085,69976.3,47373.16,53256.82,20329.99,15129.47,23969.78,35620.01,24461.629999999997,117349.46,73586.81,48431.409999999996,50749.48,0.8471831725024427,0.730039043603492,0.41180457509029494,0.8699542524349604,1.4081846075931772,0.010965551510006246,-0.0013070302950443746,-1.408649079689104,1,0,0,0,1,1,0,0.0,0.24012724271084981,0.90522230981641,-0.4889161623561011,3.8344674
2024-04-01,3844364.86,1.0065813739999836,3819229.085,45656.65,36222.86,36684.130000000005,13911.54,12362.57,21259.03,24962.55,21825.94,81879.51000000001,50595.670000000006,43084.97,37325.119999999995,-0.00328845347555152,0.985947107142714,0.36590769743611334,0.6169911625550295,1.3979125572607365,-0.1601642145528145,-0.3385208464163504,-1.3674011921753029,1,0,0,0,0,0,0,0.0,0.49751450081309034,0.7354753781152249,-0.5154875146818959,3.84436486
2024-04-08,3835707.36,1.0043145552762778,3819229.085,61222.03,40199.1,38116.55,20836.85,11458.66,32703.25,30502.33,23407.65,101421.13,58953.4,56110.9,41960.990000000005,0.3447930750586111,0.5026060550831651,0.19073891474040666,0.5496452554300385,1.367246195887904,-0.3287985232757666,-0.6561370212670359,-1.2460547069262309,0,0,0,0,0,0,0,0.0,0.5017805879639564,0.19778687588071958,-0.5585360743158647,3.83570736
2024-04-15,3811103.34,0.997872412254108,3819229.085,42061.11,34803.38,31996.16,14144.77,11383.62,21598.9,24143.34,18162.98,76864.48999999999,46140.93,39761.880000000005,35526.96,-0.25724472073742466,0.48322793232078204,0.4427321547924833,0.3404747105000858,1.316632708078128,-0.49247830670627624,-0.9356968572526002,-1.0516618405880362,0,0,0,0,0,0,0,0.1,0.7582198266993382,0.2697112674948189,-0.5091044523913418,3.81110334
2024-04-22,3819955.68,1.000190246508871,3819229.085,57096.63,41802.96,40124.6,20071.07,10979.39,27334.12,29297.85,25895.72,98899.59,60195.67,53229.84,40277.24,0.2306961046315452,0.10651615385031647,0.14549543843705004,0.312523677934664,1.2468101524553235,-0.6488167450271534,-1.1609533528642197,-0.7955199999629762,1,0,0,0,0,0,0,0.0,0.9077698818213583,0.059976521052958594,-0.5441370733348474,3.81995568
2024-04-29,3822900.92,1.0009614073726083,3819229.085,64334.37,58103.0,47654.74,21769.3,14969.15,34724.37,34004.77,28461.29,122437.37,69424.04,63185.66,48973.92,0.9133346895730744,0.3231393832941784,0.3384987451073616,0.5119607507042374,1.1587966991071734,-0.7955340717641751,-1.3188154193509942,-0.4925152177904709,1,0,0,0,0,0,0,0.0,1.0724882468131234,-0.055424555044289794,-0.6034401753133668,3.82290092
2024-05-06,3815190.51,0.9989425680130418,3819229.085,65686.73,47354.17,40772.22,23400.48,14545.12,26078.67,29316.2,24388.94,113040.9,64172.7,50467.61,43861.32,0.8173548452512615,0.6824280226049129,0.7134613571350416,0.522796364823303,1.0538757823725309,-0.9304908179148688,-1.4001086872139767,-0.16025703063281627,0,0,0,0,0,0,0,0.0,1.0933446728840237,-0.08897137949116406,-0.4988618640646389,3.81519051
2024-05-13,3819171.45,0.9999849092581992,3819229.085,48663.41,36296.68,33175.44,20382.05,10121.24,18148.67,29723.88,18807.1,84960.09,53557.490000000005,36955.77,39845.12,0.07452090957243188,0.7155285510105087,0.6033790195381853,0.4303149115100013,0.933577385478715,-1.051719010224231,-1.4001086872139767,0.18194492338175663,0,0,0,0,0,0,0,0.0,1.2919547302410015,-0.3329238868688364,-0.6418869923657738,3.81917145
2024-05-20,3805853.41,0.996497807619728,3819229.085,70730.27,57844.13,48937.68,31946.42,19964.57,28587.94,35154.9,36505.99,128574.4,80884.1,65093.92999999999,55119.47,1.0312866026073892,0.4416614669069879,0.16867075291879144,0.7414196015851308,0.7996557299408368,-1.157450868666276,-1.3188154193509942,0.5142031105394111,1,0,0,0,0,0,0,0.0,1.330112509757079,-0.5336680843589335,-0.6682356797279445,3.80585341
2024-05-27,3803689.35,0.9959311854161794,3819229.085,57124.95,54188.07,38991.74,20666.67,10548.15,28759.2,28958.03,21170.28,111313.01999999999,59658.409999999996,49929.479999999996,39506.18,0.7995518049346583,1.0378372433222058,0.6674126202200378,0.57775156550752,0.6540636950619438,-1.2461445846575077,-1.1609533528642206,0.8172078927119153,1,0,0,0,0,0,0,0.0,1.4346316449532932,-1.0192919150518898,0.08422345401201659,3.80368935
2024-06-03,3824744.88,1.0014442168503752,3819229.085,40310.57,28780.52,23779.11,13992.48,12711.41,20661.6,18385.58,16515.25,69091.09,37771.59,37176.85,31096.99,-0.3782052651858578,0.7759747956385902,0.5611449971788428,0.24759021376875617,0.4989243405552797,-1.3165068040979206,-0.9356968572526011,1.0733497333369764,1,0,0,0,0,0,0,0.0,1.4187523205584034,-0.8750405699303293,1.698024888704064,3.82474488
2024-06-10,3844430.96,1.0065986811576662,3819229.085,42516.88,39129.79,27724.87,14634.61,7615.619999999999,22465.13,22723.53,15146.2,81646.67,42359.479999999996,37611.33,30339.149999999998,-0.27003962470033166,0.01799949756925348,0.14785943340077448,-0.013330418469107196,0.3364999475529547,-1.3675114873861527,-0.6561370212670364,1.2677425996751714,0,0,0,0,0,0,0,0.0,1.3391186937422404,-1.0077518074421643,1.7258580091570608,3.84443096
2024-06-17,3794234.41,0.9934555706285946,3819229.085,55888.85,42798.91,37570.03,18555.96,9866.59,23269.31,27897.07,28274.32,98687.76000000001,56125.99,51543.630000000005,37763.66,0.22268363381536913,-0.2527496048744147,-0.10035165820901452,-0.0009950676048724326,0.16915902945282368,-1.3984148713873175,-0.33852084641635094,1.3890890849242437,0,0,0,0,0,0,0,0.0571428571428571,1.3701663280068757,-1.1503929049902752,1.9434759002722284,3.79423441
2024-06-24,3830092.77,1.0028444706400743,3819229.085,49251.72,40909.14,30716.12,17996.99,10893.84,25187.93,24106.2,20389.76,90160.86,48713.11,45577.69,35000.04,0.08880349709020076,0.03172896761367569,0.14915504647498423,-0.06639980462683501,-0.0006582063402838365,-1.4087663151743177,-0.0013070302950430152,1.430336972438045,1,0,0,0,0,0,0,0.0285714285714285,1.3971848799623594,-1.2486180069707233,1.6517105762702764,3.83009277
2024-07-01,3825807.11,1.001722343659833,3819229.085,111070.47,101736.84,83693.48,32047.8,22478.89,52427.81,66822.9,45350.54,212807.31,115741.28,97778.35,89301.79,2.755042962208928,-0.05073253537415254,0.12860785279539858,1.2238715365308805,-0.17047544213339016,-1.3984148713873175,0.33590678582626243,1.3890890849242437,1,1,0,0,0,1,0,0.0,1.3497839116194048,-1.5077336789983828,1.7601484135551533,3.82580711
2024-07-08,3858964.24,1.0104039726645515,3819229.085,101523.31,67660.29,58704.01,30845.23,17423.62,40635.58,54739.759999999995,34502.58,169183.59999999998,89549.24,75138.16,72163.37999999999,2.3998906157983324,1.6777840984865393,1.4463593558660288,1.6516343680195231,-0.33781636023352113,-1.3675114873861527,0.6535229606769478,1.2677425996751719,0,1,0,0,0,1,0,0.0,1.342910771209677,-1.1129546489075632,1.7052243891945724,3.85896424
2024-07-15,3810348.49,0.9976747676553684,3819229.085,72955.33,52026.59,51017.25,28164.63,15893.04,33130.19,47861.12,24720.41,124981.92,79181.88,57850.600000000006,63754.16,1.4180071700973913,1.8291559421315446,1.6379677068004623,1.7638826134854997,-0.5002407532358463,-1.3165068040979206,0.9330827966625128,1.0733497333369768,0,1,0,0,0,1,0,0.0,1.0957147213011715,-1.4445314617404708,1.7153185342121926,3.81034849
2024-07-22,3819034.86,0.9999491454962042,3819229.085,89286.75,53513.22,58637.11,24670.85,15009.46,34941.91,51086.61,30244.1,142799.97,83307.95999999999,65186.01,66096.07,1.5967524518212497,1.668207012564618,1.357539465532665,1.8893188111398802,-0.6553801077425093,-1.2461445846575083,1.1583392922741313,0.8172078927119181,1,1,0,0,0,1,0,0.0,1.0850495034240066,-1.478749222676283,1.727565107211512,3.81903486
2024-07-29,3806019.59,0.9965413190185736,3819229.085,80398.02,60488.66,52204.1,22813.06,17510.88,39132.5,43631.11,36075.23,140886.68,75017.16,75207.73000000001,61141.990000000005,1.5909054441262798,1.6820909294486517,1.3573760464674132,1.8753168237778077,-0.8009721426214033,-1.157450868666276,1.3162013587609065,0.5142031105394118,1,1,0,0,0,1,0,0.0,1.0051788717661292,-1.3436226138042724,1.7448587527196404,3.80601959
2024-08-05,3824691.92,1.0014303501775934,3819229.085,66095.27,58277.47,59873.64,26428.43,18947.44,39342.69,45268.98,31878.13,124372.74,86302.07,71220.82,64216.42,1.2243433766301304,1.49507182509003,1.587811292084081,1.9281202921993796,-0.9348937981592815,-1.0517190102242313,1.397494626623889,0.18194492338175725,1,1,0,0,0,1,0,0.0,0.8537327779103904,-1.2008473289583743,1.8468393060594224,3.82469192
2024-08-12,3830567.8,1.0029688491440674,3819229.085,57886.01,37973.87,37042.94,20629.02,8402.69,26946.02,25896.27,22789.78,95859.88,57671.96000000001,49735.8,34298.96,0.45480231430638457,1.6659134190875742,1.633407259366822,1.3338608746624667,-1.0551921950530974,-0.9304908179148689,1.397494626623889,-0.16025703063281554,0,1,0,0,0,1,0,0.0,0.7226691004421224,-1.4387614079356088,1.6450306273615576,3.8305678
2024-08-19,3799600.8,0.9948606683277812,3819229.085,54079.93,53264.64,40308.84,21229.8,14787.32,28582.83,29848.72,22534.36,107344.57,61538.64,51117.19,44636.04,0.5850406792316084,1.0604364849921346,1.1619061553632999,1.1248205608187807,-1.1601131117877401,-0.7955340717641753,1.3162013587609065,-0.4925152177904702,1,0,0,0,0,1,1,0.0857142857142857,0.5105497671074034,-1.3730096320197347,1.8366709393872604,3.7996008
2024-08-26,3800973.37,0.9952200523734752,3819229.085,52780.15,42834.77,30909.15,21027.86,10010.05,22149.3,25121.15,22846.45,95614.92,51937.01,44995.75,35131.2,0.30957333542120175,0.8374124380061334,0.8968258730398111,0.7504432164733745,-1.2481265651358897,-0.6488167450271543,1.1583392922741331,-0.7955199999629744,1,0,0,0,0,1,0,0.0285714285714285,0.31004367101670643,-1.0956444874929754,1.3894854707757722,3.80097337
